"Family","Genus","Kingdom","Order","Class","Phylum"
"Scapaniaceae","Diplophyllum","Plantae","Jungermanniales","Jungermanniopsida","Streptophyta"
"Trichocoleaceae","Trichocolea","Plantae","Jungermanniales","Jungermanniopsida","Streptophyta"
"Aneuraceae","riccardia","Plantae","Metzgeriales","Jungermanniopsida","Streptophyta"
"Metzgeriaceae","Metzgeria","Plantae","Metzgeriales","Jungermanniopsida","Streptophyta"
"Metzgeriaceae","Metzgeria","Plantae","Metzgeriales","Jungermanniopsida","Streptophyta"
"Metzgeriaceae","Metzgeria","Plantae","Metzgeriales","Jungermanniopsida","Streptophyta"
"Pallaviciniaceae","Pallavicinia","Plantae","Pallaviciniales","Jungermanniopsida","Streptophyta"
"Pleuroziaceae","Pleurozia","Plantae","Pleuroziales","Jungermanniopsida","Streptophyta"
"Frullaniaceae","Frullania","Plantae","Porellales","Jungermanniopsida","Streptophyta"
"Frullaniaceae","Frullania","Plantae","Porellales","Jungermanniopsida","Streptophyta"
"Frullaniaceae","Frullania","Plantae","Porellales","Jungermanniopsida","Streptophyta"
"Frullaniaceae","Frullania","Plantae","Porellales","Jungermanniopsida","Streptophyta"
"Frullaniaceae","Frullania","Plantae","Porellales","Jungermanniopsida","Streptophyta"
"Frullaniaceae","Frullania","Plantae","Porellales","Jungermanniopsida","Streptophyta"
"Lejeuneaceae","Lejeunea","Plantae","Porellales","Jungermanniopsida","Streptophyta"
"Lejeuneaceae","Omphalanthus","Plantae","Porellales","Jungermanniopsida","Streptophyta"
"Lejeuneaceae","Archilejeunea","Plantae","Porellales","Jungermanniopsida","Streptophyta"
"Lejeuneaceae","Ceratolejeunea","Plantae","Porellales","Jungermanniopsida","Streptophyta"
"Lejeuneaceae","Mastigolejeunea","Plantae","Porellales","Jungermanniopsida","Streptophyta"
"Lejeuneaceae","Stictolejeunea","Plantae","Porellales","Jungermanniopsida","Streptophyta"
"Porellaceae","Cololejeunea","Plantae","Porellales","Jungermanniopsida","Streptophyta"
"Porellaceae","Porella","Plantae","Porellales","Jungermanniopsida","Streptophyta"
"Porellaceae","Porella","Plantae","Porellales","Jungermanniopsida","Streptophyta"
"Radulaceae","Radula","Plantae","Porellales","Jungermanniopsida","Streptophyta"
"Radulaceae","Radula","Plantae","Porellales","Jungermanniopsida","Streptophyta"
"Ptilidiaceae","Ptilidium","Plantae","Ptilidiales","Jungermanniopsida","Streptophyta"
"Ptilidiaceae","Ptilidium","Plantae","Ptilidiales","Jungermanniopsida","Streptophyta"
"Aytoniaceae","Mannia","Plantae","Marchantiales","Marchantiopsida","Streptophyta"
"Aytoniaceae","Plagiochasma","Plantae","Marchantiales","Marchantiopsida","Streptophyta"
"Exormothecaceae","Exormotheca","Plantae","Marchantiales","Marchantiopsida","Streptophyta"
"Exormothecaceae","Exormotheca","Plantae","Marchantiales","Marchantiopsida","Streptophyta"
"Marchantiaceae","Corsinia","Plantae","Marchantiales","Marchantiopsida","Streptophyta"
"Marchantiaceae","Marchantia","Plantae","Marchantiales","Marchantiopsida","Streptophyta"
"Marchantiaceae","Marchantia","Plantae","Marchantiales","Marchantiopsida","Streptophyta"
"Ricciaceae","Riccia","Plantae","Marchantiales","Marchantiopsida","Streptophyta"
"Ricciaceae","Riccia","Plantae","Marchantiales","Marchantiopsida","Streptophyta"
"Ricciaceae","Riccia","Plantae","Marchantiales","Marchantiopsida","Streptophyta"
"Ricciaceae","Riccia","Plantae","Marchantiales","Marchantiopsida","Streptophyta"
"ricciaceae","Riccia","Plantae","Marchantiales","Marchantiopsida","Streptophyta"
"Scapaniaceae","Scapania","Plantae","Jungermanniales","Jungermanniopsida","Streptophyta"
"Scapaniaceae","Scapania","Plantae","Jungermanniales","Jungermanniopsida","Streptophyta"
"Targioniaceae","Targionia","Plantae","Marchantiales","Marchantiopsida","Streptophyta"
"Selaginellaceae","Selaginella","Plantae","Selaginellales","Lycopodiopsida","Streptophyta"
"Selaginellaceae","Selaginella","Plantae","Selaginellales","Lycopodiopsida","Streptophyta"
"Selaginellaceae","Selaginella","Plantae","Selaginellales","Lycopodiopsida","Streptophyta"
"Selaginellaceae","Selaginella","Plantae","Selaginellales","Lycopodiopsida","Streptophyta"
"Selaginellaceae","Selaginella","Plantae","Selaginellales","Lycopodiopsida","Streptophyta"
"Selaginellaceae","Selaginella","Plantae","Selaginellales","Lycopodiopsida","Streptophyta"
"Selaginellaceae","Selaginella","Plantae","Selaginellales","Lycopodiopsida","Streptophyta"
"Selaginellaceae","Selaginella","Plantae","Selaginellales","Lycopodiopsida","Streptophyta"
"Selaginellaceae","Selaginella","Plantae","Selaginellales","Lycopodiopsida","Streptophyta"
"Selaginellaceae","Selaginella","Plantae","Selaginellales","Lycopodiopsida","Streptophyta"
"Selaginellaceae","Selaginella","Plantae","Selaginellales","Lycopodiopsida","Streptophyta"
"Selaginellaceae","Selaginella","Plantae","Selaginellales","Lycopodiopsida","Streptophyta"
"Selaginellaceae","Selaginella","Plantae","Selaginellales","Lycopodiopsida","Streptophyta"
"Selaginellaceae","Selaginella","Plantae","Selaginellales","Lycopodiopsida","Streptophyta"
"Selaginellaceae","Selaginella","Plantae","Selaginellales","Lycopodiopsida","Streptophyta"
"Selaginellaceae","Selaginella","Plantae","Selaginellales","Lycopodiopsida","Streptophyta"
"Selaginellaceae","Selaginella","Plantae","Selaginellales","Lycopodiopsida","Streptophyta"
"Isoetaceae","Isoetes","Plantae","Isoetales","Lycopodiopsida","Streptophyta"
"Hymenophyllaceae","Crepidomanes","Plantae","Hymenophyllales","Polypodiopsida","Streptophyta"
"Hymenophyllaceae","Hymenophyllum","Plantae","Hymenophyllales","Polypodiopsida","Streptophyta"
"Hymenophyllaceae","Hymenophyllum","Plantae","Hymenophyllales","Polypodiopsida","Streptophyta"
"Hymenophyllaceae","Hymenophyllum","Plantae","Hymenophyllales","Polypodiopsida","Streptophyta"
"Hymenophyllaceae","hymenophyllum","Plantae","Hymenophyllales","Polypodiopsida","Streptophyta"
"Hymenophyllaceae","hymenophyllum","Plantae","Hymenophyllales","Polypodiopsida","Streptophyta"
"Hymenophyllaceae","hymenophyllum","Plantae","Hymenophyllales","Polypodiopsida","Streptophyta"
"Aspleniaceae","Asplenium","Plantae","Polypodiales","Polypodiopsida","Streptophyta"
"Aspleniaceae","Asplenium","Plantae","Polypodiales","Polypodiopsida","Streptophyta"
"Aspleniaceae","Asplenium","Plantae","Polypodiales","Polypodiopsida","Streptophyta"
"Aspleniaceae","Asplenium","Plantae","Polypodiales","Polypodiopsida","Streptophyta"
"Aspleniaceae","Asplenium","Plantae","Polypodiales","Polypodiopsida","Streptophyta"
"Aspleniaceae","Asplenium","Plantae","Polypodiales","Polypodiopsida","Streptophyta"
"Aspleniaceae","Asplenium","Plantae","Polypodiales","Polypodiopsida","Streptophyta"
"Aspleniaceae","Asplenium","Plantae","Polypodiales","Polypodiopsida","Streptophyta"
"Aspleniaceae","Asplenium","Plantae","Polypodiales","Polypodiopsida","Streptophyta"
"Aspleniaceae","Asplenium","Plantae","Polypodiales","Polypodiopsida","Streptophyta"
"Aspleniaceae","Asplenium","Plantae","Polypodiales","Polypodiopsida","Streptophyta"
"Aspleniaceae","Asplenium","Plantae","Polypodiales","Polypodiopsida","Streptophyta"
"Aspleniaceae","Ceterach","Plantae","Polypodiales","Polypodiopsida","Streptophyta"
"Aspleniaceae","Ceterach","Plantae","Polypodiales","Polypodiopsida","Streptophyta"
"Aspleniaceae","Pleurosorus","Plantae","Polypodiales","Polypodiopsida","Streptophyta"
"Davalliaceae","Arthropteris","Plantae","Polypodiales","Polypodiopsida","Streptophyta"
"Grammitidaceae","Ctenopteris","Plantae","Polypodiales","Polypodiopsida","Streptophyta"
"Polypodiaceae","Loxogramme","Plantae","Polypodiales","Polypodiopsida","Streptophyta"
"Polypodiaceae","Platycerium","Plantae","Polypodiales","Polypodiopsida","Streptophyta"
"Polypodiaceae","Platycerium","Plantae","Polypodiales","Polypodiopsida","Streptophyta"
"Polypodiaceae","Polypodium","Plantae","Polypodiales","Polypodiopsida","Streptophyta"
"Polypodiaceae","Polypodium","Plantae","Polypodiales","Polypodiopsida","Streptophyta"
"Polypodiaceae","Polypodium","Plantae","Polypodiales","Polypodiopsida","Streptophyta"
"Polypodiaceae","Polypodium","Plantae","Polypodiales","Polypodiopsida","Streptophyta"
"Polypodiaceae","Polypodium","Plantae","Polypodiales","Polypodiopsida","Streptophyta"
"Pteridaceae","Actiniopteris","Plantae","Polypodiales","Polypodiopsida","Streptophyta"
"Pteridaceae","Actiniopteris","Plantae","Polypodiales","Polypodiopsida","Streptophyta"
"Pteridaceae","Adiantum","Plantae","Polypodiales","Polypodiopsida","Streptophyta"
"Pteridaceae","Adiantum","Plantae","Polypodiales","Polypodiopsida","Streptophyta"
"Pteridaceae","Cheilanthes","Plantae","Polypodiales","Polypodiopsida","Streptophyta"
"Pteridaceae","Cheilanthes","Plantae","Polypodiales","Polypodiopsida","Streptophyta"
"Pteridaceae","Cheilanthes","Plantae","Polypodiales","Polypodiopsida","Streptophyta"
"Pteridaceae","Cheilanthes","Plantae","Polypodiales","Polypodiopsida","Streptophyta"
"Pteridaceae","Cheilanthes","Plantae","Polypodiales","Polypodiopsida","Streptophyta"
"Pteridaceae","Cheilanthes","Plantae","Polypodiales","Polypodiopsida","Streptophyta"
"Pteridaceae","Cheilanthes","Plantae","Polypodiales","Polypodiopsida","Streptophyta"
"Pteridaceae","Cheilanthes","Plantae","Polypodiales","Polypodiopsida","Streptophyta"
"Pteridaceae","Cheilanthes","Plantae","Polypodiales","Polypodiopsida","Streptophyta"
"Pteridaceae","Cheilanthes","Plantae","Polypodiales","Polypodiopsida","Streptophyta"
"Pteridaceae","Cheilanthes","Plantae","Polypodiales","Polypodiopsida","Streptophyta"
"Pteridaceae","Cheilanthes","Plantae","Polypodiales","Polypodiopsida","Streptophyta"
"Pteridaceae","Cheilanthes","Plantae","Polypodiales","Polypodiopsida","Streptophyta"
"Pteridaceae","Cheilanthes","Plantae","Polypodiales","Polypodiopsida","Streptophyta"
"Pteridaceae","Cheilanthes","Plantae","Polypodiales","Polypodiopsida","Streptophyta"
"Pteridaceae","Cheilanthes","Plantae","Polypodiales","Polypodiopsida","Streptophyta"
"Pteridaceae","Cheilanthes","Plantae","Polypodiales","Polypodiopsida","Streptophyta"
"Pteridaceae","Cheilanthes","Plantae","Polypodiales","Polypodiopsida","Streptophyta"
"Pteridaceae","Cheilanthes","Plantae","Polypodiales","Polypodiopsida","Streptophyta"
"Pteridaceae","Cheilanthes","Plantae","Polypodiales","Polypodiopsida","Streptophyta"
"Pteridaceae","Cheilanthes","Plantae","Polypodiales","Polypodiopsida","Streptophyta"
"Pteridaceae","Cheilanthes","Plantae","Polypodiales","Polypodiopsida","Streptophyta"
"Pteridaceae","Cheilanthes","Plantae","Polypodiales","Polypodiopsida","Streptophyta"
"Pteridaceae","Cheilanthes","Plantae","Polypodiales","Polypodiopsida","Streptophyta"
"Pteridaceae","Cheilanthes","Plantae","Polypodiales","Polypodiopsida","Streptophyta"
"Pteridaceae","Cheilanthes","Plantae","Polypodiales","Polypodiopsida","Streptophyta"
"Pteridaceae","Cheilanthes","Plantae","Polypodiales","Polypodiopsida","Streptophyta"
"Pteridaceae","Cheilanthes","Plantae","Polypodiales","Polypodiopsida","Streptophyta"
"Pteridaceae","Doryopteris","Plantae","Polypodiales","Polypodiopsida","Streptophyta"
"Pteridaceae","Doryopteris","Plantae","Polypodiales","Polypodiopsida","Streptophyta"
"Pteridaceae","Doryopteris","Plantae","Polypodiales","Polypodiopsida","Streptophyta"
"Pteridaceae","Doryopteris","Plantae","Polypodiales","Polypodiopsida","Streptophyta"
"Pteridaceae","Notholaena","Plantae","Polypodiales","Polypodiopsida","Streptophyta"
"Pteridaceae","Notholaena","Plantae","Polypodiales","Polypodiopsida","Streptophyta"
"Pteridaceae","Notholaena","Plantae","Polypodiales","Polypodiopsida","Streptophyta"
"Pteridaceae","Notholaena","Plantae","Polypodiales","Polypodiopsida","Streptophyta"
"Pteridaceae","Paraceterach","Plantae","Polypodiales","Polypodiopsida","Streptophyta"
"Pteridaceae","Pellaea","Plantae","Polypodiales","Polypodiopsida","Streptophyta"
"Pteridaceae","Pellaea","Plantae","Polypodiales","Polypodiopsida","Streptophyta"
"Pteridaceae","Pellaea","Plantae","Polypodiales","Polypodiopsida","Streptophyta"
"Pteridaceae","Pellaea","Plantae","Polypodiales","Polypodiopsida","Streptophyta"
"Pteridaceae","Pellaea","Plantae","Polypodiales","Polypodiopsida","Streptophyta"
"Pteridaceae","Pellaea","Plantae","Polypodiales","Polypodiopsida","Streptophyta"
"Pteridaceae","Pellaea","Plantae","Polypodiales","Polypodiopsida","Streptophyta"
"Pteridaceae","Pellaea","Plantae","Polypodiales","Polypodiopsida","Streptophyta"
"Pteridaceae","Pellaea","Plantae","Polypodiales","Polypodiopsida","Streptophyta"
"Pteridaceae","Pellaea","Plantae","Polypodiales","Polypodiopsida","Streptophyta"
"Pteridaceae","Pellaea","Plantae","Polypodiales","Polypodiopsida","Streptophyta"
"Pteridaceae","Pellaea","Plantae","Polypodiales","Polypodiopsida","Streptophyta"
"Pteridaceae","Pellaea","Plantae","Polypodiales","Polypodiopsida","Streptophyta"
"Pteridaceae","Pellaea","Plantae","Polypodiales","Polypodiopsida","Streptophyta"
"Woodsiaceae","Woodsia","Plantae","Polypodiales","Polypodiopsida","Streptophyta"
"Anemiaceae","Anemia","Plantae","Schizaeales","Polypodiopsida","Streptophyta"
"Anemiaceae","Anemia","Plantae","Schizaeales","Polypodiopsida","Streptophyta"
"Schizaeaceae","Schizaea","Plantae","Schizaeales","Polypodiopsida","Streptophyta"
"Cyperaceae","Schoenoxiphium","Plantae","Poales","Magnoliopsida","Streptophyta"
"Cyperaceae","Cyperus","Plantae","Poales","Magnoliopsida","Streptophyta"
"Cyperaceae","Carex","Plantae","Poales","Magnoliopsida","Streptophyta"
"Cyperaceae","Mariscus","Plantae","Poales","Magnoliopsida","Streptophyta"
"Cyperaceae","Tetraria","Plantae","Poales","Magnoliopsida","Streptophyta"
"Cyperaceae","Fimbristylis","Plantae","Poales","Magnoliopsida","Streptophyta"
"Cyperaceae","Scirpus","Plantae","Poales","Magnoliopsida","Streptophyta"
"Cyperaceae","Trichophorum","Plantae","Poales","Magnoliopsida","Streptophyta"
"Cyperaceae","Blysmopsis","Plantae","Poales","Magnoliopsida","Streptophyta"
"Cyperaceae","Kobresia","Plantae","Poales","Magnoliopsida","Streptophyta"
"Cyperaceae","Eleocharis","Plantae","Poales","Magnoliopsida","Streptophyta"
"Cyperaceae","Elyna","Plantae","Poales","Magnoliopsida","Streptophyta"
"Cyperaceae","Eriophorum","Plantae","Poales","Magnoliopsida","Streptophyta"
"Cyperaceae","Holoschoenus","Plantae","Poales","Magnoliopsida","Streptophyta"
"Cyperaceae","Pycreus","Plantae","Poales","Magnoliopsida","Streptophyta"
"Cyperaceae","Schoenoplectus","Plantae","Poales","Magnoliopsida","Streptophyta"
"Cyperaceae","Isolepis","Plantae","Poales","Magnoliopsida","Streptophyta"
"Cyperaceae","Anosporum","Plantae","Poales","Magnoliopsida","Streptophyta"
"Cyperaceae","Kyllinga","Plantae","Poales","Magnoliopsida","Streptophyta"
"Cyperaceae","Kyllingiella","Plantae","Poales","Magnoliopsida","Streptophyta"
"Cyperaceae","Scleria","Plantae","Poales","Magnoliopsida","Streptophyta"
"Cyperaceae","Rhynchospora","Plantae","Poales","Magnoliopsida","Streptophyta"
"Cyperaceae","Bulbostylis","Plantae","Poales","Magnoliopsida","Streptophyta"
"Cyperaceae","Schoenus","Plantae","Poales","Magnoliopsida","Streptophyta"
"Cyperaceae","Nomochloa","Plantae","Poales","Magnoliopsida","Streptophyta"
"Cyperaceae","Pleurostachys","Plantae","Poales","Magnoliopsida","Streptophyta"
"Cyperaceae","Uncinia","Plantae","Poales","Magnoliopsida","Streptophyta"
"Cyperaceae","Stenophyllus","Plantae","Poales","Magnoliopsida","Streptophyta"
"Cyperaceae","Haloschoenus","Plantae","Poales","Magnoliopsida","Streptophyta"
"Cyperaceae","Scirpoides","Plantae","Poales","Magnoliopsida","Streptophyta"
"Cyperaceae","Machaerina","Plantae","Poales","Magnoliopsida","Streptophyta"
"Cyperaceae","Hypolytrum","Plantae","Poales","Magnoliopsida","Streptophyta"
"Cyperaceae","Dichromena","Plantae","Poales","Magnoliopsida","Streptophyta"
"Cyperaceae","Mapania","Plantae","Poales","Magnoliopsida","Streptophyta"
"Cyperaceae","Lepidosperma","Plantae","Poales","Magnoliopsida","Streptophyta"
"Cyperaceae","Hypoporum","Plantae","Poales","Magnoliopsida","Streptophyta"
"Cyperaceae","Ascolepis","Plantae","Poales","Magnoliopsida","Streptophyta"
"Cyperaceae","Hemicarpha","Plantae","Poales","Magnoliopsida","Streptophyta"
"Cyperaceae","Hypaelyptum","Plantae","Poales","Magnoliopsida","Streptophyta"
"Cyperaceae","Cephalocarpus","Plantae","Poales","Magnoliopsida","Streptophyta"
"Cyperaceae","Lagenocarpus","Plantae","Poales","Magnoliopsida","Streptophyta"
"Cyperaceae","Lerisca","Plantae","Poales","Magnoliopsida","Streptophyta"
"Cyperaceae","Cephaloscirpus","Plantae","Poales","Magnoliopsida","Streptophyta"
"Cyperaceae","Malacochaete","Plantae","Poales","Magnoliopsida","Streptophyta"
"Cyperaceae","Elynanthus","Plantae","Poales","Magnoliopsida","Streptophyta"
"Cyperaceae","Chaetospora","Plantae","Poales","Magnoliopsida","Streptophyta"
"Cyperaceae","Cladium","Plantae","Poales","Magnoliopsida","Streptophyta"
"Poaceae","Miegia","Plantae","Poales","Magnoliopsida","Streptophyta"
"Cyperaceae","Eleogenus","Plantae","Poales","Magnoliopsida","Streptophyta"
"Cyperaceae","Thoracostachyum","Plantae","Poales","Magnoliopsida","Streptophyta"
"Cyperaceae","Paramapania","Plantae","Poales","Magnoliopsida","Streptophyta"
"Cyperaceae","Bolboschoenus","Plantae","Poales","Magnoliopsida","Streptophyta"
"Cyperaceae","Fuirena","Plantae","Poales","Magnoliopsida","Streptophyta"
"Cyperaceae","Cobresia","Plantae","Poales","Magnoliopsida","Streptophyta"
"Cyperaceae","Costularia","Plantae","Poales","Magnoliopsida","Streptophyta"
"Aspleniaceae","Asplenium","Plantae","Polypodiales","Polypodiopsida","Streptophyta"
"Nepenthaceae","Nepenthes","Plantae","Caryophyllales","Magnoliopsida","Streptophyta"
"Nepenthaceae","Bandura","Plantae","Caryophyllales","Magnoliopsida","Streptophyta"
"Amaranthaceae","Alternanthera","Plantae","Caryophyllales","Magnoliopsida","Streptophyta"
"Amaranthaceae","Amaranthus","Plantae","Caryophyllales","Magnoliopsida","Streptophyta"
"Amaranthaceae","Arthrocaulon","Plantae","Caryophyllales","Magnoliopsida","Streptophyta"
"Amaranthaceae","Atriplex","Plantae","Caryophyllales","Magnoliopsida","Streptophyta"
"Amaranthaceae","Caroxylon","Plantae","Caryophyllales","Magnoliopsida","Streptophyta"
"Amaranthaceae","Chenopodiastrum","Plantae","Caryophyllales","Magnoliopsida","Streptophyta"
"Amaranthaceae","Kali","Plantae","Caryophyllales","Magnoliopsida","Streptophyta"
"Amaranthaceae","Lipandra","Plantae","Caryophyllales","Magnoliopsida","Streptophyta"
"Amaranthaceae","Oxybasis","Plantae","Caryophyllales","Magnoliopsida","Streptophyta"
"Caryophyllaceae","Arenaria","Plantae","Caryophyllales","Magnoliopsida","Streptophyta"
"Caryophyllaceae","Silene","Plantae","Caryophyllales","Magnoliopsida","Streptophyta"
"Caryophyllaceae","Stellaria","Plantae","Caryophyllales","Magnoliopsida","Streptophyta"
"Caryophyllaceae","Cerastium","Plantae","Caryophyllales","Magnoliopsida","Streptophyta"
"Polygonaceae","Polygonum","Plantae","Caryophyllales","Magnoliopsida","Streptophyta"
"Portulacaceae","Portulaca","Plantae","Caryophyllales","Magnoliopsida","Streptophyta"
"Rubiaceae","Ixora","Plantae","Gentianales","Magnoliopsida","Streptophyta"
"Rubiaceae","Coffea","Plantae","Gentianales","Magnoliopsida","Streptophyta"
"Asparagaceae","Drimia","Plantae","Asparagales","Magnoliopsida","Streptophyta"
"Apocynaceae","Pachypodium","Plantae","Gentianales","Magnoliopsida","Streptophyta"
"Ranunculaceae","Clematis","Plantae","Ranunculales","Magnoliopsida","Streptophyta"
"Violaceae","Rinorea","Plantae","Malpighiales","Magnoliopsida","Streptophyta"
"Malvaceae","Helmiopsis","Plantae","Malvales","Magnoliopsida","Streptophyta"
"Commelinaceae","Coleotrype","Plantae","Commelinales","Magnoliopsida","Streptophyta"
"Cucurbitaceae","Peponium","Plantae","Cucurbitales","Magnoliopsida","Streptophyta"
"Euphorbiaceae","Cephalocroton","Plantae","Malpighiales","Magnoliopsida","Streptophyta"
